House ID,Built_Date,Priced_date,Garden,dock_dist,capital_dist,royalMarket_dist,guardingTower_dist,river_dist,renovation,dining,bedroom,bathroom,kingVisit,curse,blessing,farm_land,location,holy_tree,knight_house_dist,builder
"6e33bcab
",1605,1610,0,109.909657,33.448974,32.323544,177.153595,3.513722,0,2,2,3,0,0,127,1,0,NaN,44.117444,4
"6e33bcd9
",1602,1610,0,22.560055,10.359612,91.334673,55.690618,44.276382,0,4,2,3,0,0,150,2,0,1,20.451308,4
"6e33bcf8
",1605,1612,0,18.985612,11.971743,79.607087,10.835322,14.823018,0,2,4,3,0,0,148,1,1,1,22.326976,4
"6e33bd70
",1605,1609,0,5.964712,14.215203,73.760181,117.121037,10.350313,0,4,3,4,0,0,146,1,3,NaN,24.725534,4
"6e33be0e
",1602,1611,NaN,NaN,17.901068,75.034553,98.772948,27.882376,0,2,2,2,0,0,142,1,NaN,1,28.315490,4
"6e33be41
",1601,1607,NaN,3.972880,30.061637,NaN,1.584382,64.439725,0,NaN,3,2,0,0,130,1,1,1,40.478964,4
"6e33bef4
",1602,1608,0,96.877762,4.495399,42.083044,122.144726,9.174381,1,4,2,2,0,1,156,2,2,0,15.393769,4
"6e33bf17
",1603,1608,NaN,25.347775,8.156782,NaN,22.137320,3.521255,1,3,3,4,0,0,152,1,NaN,1,18.462273,4
"6e33bf50
",1605,1608,0,NaN,19.570992,82.510193,13.108022,48.635043,0,4,3,4,0,0,140,2,3,1,30.017065,4
"6e33bf59
",1606,1607,0,25.506140,22.798262,38.739806,160.824266,10.525331,NaN,NaN,2,2,0,0,137,2,1,1,33.560526,4
"6e33bf5c
",1600,1612,0,48.308889,31.011757,45.357527,71.680972,12.568093,0,NaN,3,2,0,0,129,2,NaN,1,41.704681,4
"6e33bf7b
",1602,1607,0,141.018985,95.318392,36.486175,254.481305,71.047322,0,4,4,NaN,0,1,65,2,1,0,106.014167,4
"6e33bfe1
",1600,1608,1,4.561714,51.108387,29.598369,136.624132,14.716958,0,2,2,2,1,0,109,0,3,1,61.891361,4
"6e33c018
",1606,1610,0,NaN,24.966323,21.456940,167.745402,30.799375,0,2,2,4,0,0,135,1,1,1,35.840663,4
"6e33c01f
",1606,1608,1,NaN,16.424897,47.642094,136.857253,7.509156,NaN,4,2,3,1,0,144,0,1,1,27.106362,4
"6e33c08f
",1602,1608,0,4.779062,28.410822,1.955945,220.664417,59.268334,1,3,NaN,4,0,0,132,1,1,1,38.849857,4
"6e33c197
",1600,1612,0,115.511893,101.381902,17.070535,77.512700,75.714302,1,3,2,4,0,1,59,2,0,0,111.906533,4
"6e33c1cc
",1600,1607,0,6.057006,NaN,NaN,84.407766,4.091058,0,NaN,4,4,0,0,74,1,2,1,NaN,4
"6e33c1e8
",1604,1612,0,17.935318,119.103733,83.616326,81.173212,3.092563,1,NaN,2,2,0,0,41,1,1,1,130.032573,4
"6e33c28e
",1606,1607,0,17.100137,40.638585,26.906470,62.973893,16.972689,1,NaN,2,4,0,0,119,1,1,NaN,50.945312,4
"6e33c2aa
",1606,1608,0,81.692997,16.470663,94.072118,52.260523,36.115573,0,3,2,2,0,0,144,1,0,1,26.878954,4
"6e33c2c1
",1603,1611,1,113.328276,22.299568,92.029208,60.671775,14.138900,1,3,3,2,1,0,138,0,2,1,32.907379,4
"6e33c2de
",1605,1612,0,18.182972,45.529120,96.394414,98.314557,29.784063,0,3,2,2,0,0,114,1,3,1,56.013324,4
"6e33c2ef
",1602,1612,NaN,57.703765,48.375212,51.818493,97.715122,38.658030,0,NaN,4,3,0,0,112,2,3,1,59.044227,4
"6e33c30f
",1605,1612,0,36.338953,5.767533,74.859412,170.825766,4.709967,0,2,3,2,0,0,154,1,0,1,16.700861,4
"6e33c38c
",1606,1611,0,70.638685,NaN,108.678851,252.025802,27.557646,0,3,3,2,0,0,74,1,1,1,NaN,4
"6e33c3c3
",1601,1608,0,30.073589,70.546294,NaN,57.289177,27.528656,NaN,NaN,2,2,0,1,89,1,0,0,81.377348,4
"6e33c3f8
",1600,1610,0,31.990297,0.840198,32.060770,8.367627,29.459056,0,3,4,2,0,0,159,1,2,1,11.784122,4
"6e33c443
",1600,1608,NaN,63.583890,12.130519,NaN,60.301717,38.992642,0,NaN,2,3,0,NaN,148,1,1,1,23.067203,4
"6e33c51c
",1600,1608,0,7.028518,36.956676,45.301777,100.879627,15.805725,0,4,3,2,0,0,123,1,0,1,47.503335,4
"6e33c53a
",1605,1607,0,51.473629,2.199360,NaN,109.900499,38.060910,1,4,2,4,0,0,158,1,2,1,12.438216,4
"6e33c571
",1600,1612,0,13.801784,11.326816,NaN,133.532848,68.197517,0,3,2,3,0,0,149,2,2,1,21.419451,4
"6e33c59a
",1602,1608,0,12.578374,44.784815,NaN,63.024330,11.619698,0,3,4,4,0,0,115,1,NaN,NaN,55.265549,4
"6e33c5ac
",1604,1612,0,38.454670,3.108911,35.382558,4.386036,1.923541,NaN,4,3,2,0,0,157,1,1,1,13.172543,4
"6e33c5cf
",1605,1612,0,3.629266,113.263586,101.515333,253.944516,10.730767,0,2,2,2,0,0,47,1,1,1,123.676723,4
"6e33c60e
",1603,1608,NaN,91.549667,82.869602,59.738788,75.880324,59.899430,0,4,2,3,0,0,77,1,3,1,93.267199,4
"6e33c637
",1603,1610,0,43.718517,NaN,NaN,26.431575,46.941412,0,3,4,2,0,0,74,1,3,NaN,NaN,4
"6e33c65f
",1605,1611,1,32.341516,97.966425,6.724776,44.553545,51.509945,0,3,3,4,1,0,62,0,0,1,108.956755,4
"6e33c66b
",1605,1610,0,55.689591,59.112211,96.474951,208.374269,30.307705,0,2,4,2,0,0,101,1,2,1,69.951073,4
"6e33c6a2
",1602,1610,0,30.715847,34.183823,42.111115,95.281285,50.183912,1,3,4,3,0,0,126,1,NaN,1,45.129521,4
"6e33c7c0
",1603,1611,1,22.236571,17.785288,1.406038,18.793072,37.908358,0,4,2,3,1,1,142,0,1,0,28.381564,4
"6e33c80c
",1602,1609,0,24.053608,34.960426,28.044827,31.526267,12.946661,0,3,2,NaN,0,0,125,1,0,1,45.747775,4
"6e33c814
",1605,1607,0,49.753093,8.300544,50.075401,48.597084,35.306562,1,3,3,3,0,1,152,1,0,0,18.967491,4
"6e33c888
",1603,1609,1,16.782802,0.999077,34.670436,116.638929,19.379660,0,4,4,2,1,0,159,0,1,1,11.880623,4
"6e33c890
",1601,1607,0,83.830527,72.628647,1.715636,232.233488,24.276086,1,2,4,4,0,0,87,1,1,1,82.729089,4
"6e33c8f7
",1601,1612,0,45.459242,50.849972,33.930264,NaN,26.792617,0,4,4,4,0,0,109,1,2,NaN,60.937394,4
"6e33c902
",1606,1611,0,38.413748,108.602970,17.283346,178.026653,61.338275,0,4,4,2,0,0,51,1,NaN,1,119.066801,4
"6e33c93c
",1605,1608,NaN,146.138214,18.648788,114.562282,199.600818,25.185248,0,3,NaN,2,0,NaN,141,1,0,1,29.166532,4
"6e33c960
",1606,1612,1,56.972714,23.400612,NaN,105.225370,18.328216,0,3,2,4,1,0,137,0,NaN,1,33.498644,4
"6e33c9ea
",1604,1612,0,25.285381,39.860625,69.804377,117.813919,64.026153,0,3,3,4,0,1,120,1,3,0,50.188186,4
"6e33ca2f
",1606,1610,0,84.083719,57.593969,9.294098,152.563989,16.113249,0,3,2,3,0,0,102,1,NaN,1,68.585970,4
"6e33ca33
",1601,1609,0,11.579440,NaN,19.483592,26.450729,32.282713,NaN,3,4,2,0,0,74,2,1,1,NaN,4
"6e33ca41
",1602,1612,0,NaN,19.714780,30.024024,80.973365,10.453453,0,3,4,2,0,0,140,1,3,NaN,30.122995,4
"6e33caf5
",1600,1612,0,44.789628,30.728740,NaN,NaN,58.110492,1,2,4,2,0,0,129,1,0,1,40.868119,4
"6e33cb43
",1605,1609,NaN,NaN,102.527592,NaN,95.304125,32.440378,0,2,2,2,0,0,57,1,1,1,113.472320,4
"6e33cb4a
",1601,1609,0,14.276862,87.616463,NaN,88.142258,21.848677,0,3,3,4,0,0,72,1,3,1,98.452890,4
"6e33cb95
",1606,1612,0,70.863838,59.114651,110.770536,84.170544,2.872319,0,2,4,2,0,0,101,1,1,1,69.844428,4
"6e33cbb3
",1603,1609,0,7.204282,137.792641,71.836495,46.562544,38.816616,0,4,3,4,0,0,22,1,1,1,148.787379,4
"6e33cc1c
",1602,1611,NaN,NaN,78.670285,NaN,115.449360,4.796668,0,2,4,2,0,0,81,1,0,NaN,89.639254,4
"6e33cc24
",1604,1611,0,56.543000,42.628098,30.201886,123.678824,2.461157,0,4,3,2,0,0,117,1,3,1,52.779689,4
"6e33ccc5
",1603,1610,0,42.812883,0.683290,48.391234,132.710073,37.681081,NaN,4,4,3,0,0,159,2,2,1,10.995967,4
"6e33cd70
",1604,1610,0,3.357774,59.020294,123.972402,199.841612,2.457148,0,2,2,3,0,NaN,101,1,3,NaN,69.159217,4
"6e33cd92
",1600,1609,0,29.001125,7.595656,14.942006,67.236511,61.995755,0,3,NaN,2,0,0,152,1,0,1,18.271739,4
"6e33cda1
",1600,1608,0,6.155526,6.033155,27.161784,129.211484,22.387681,1,3,3,2,0,0,154,1,2,1,16.328543,4
"6e33cdfa
",1603,1611,0,52.688334,36.747996,3.392091,80.021579,73.755878,0,2,2,2,0,0,123,1,1,1,47.745574,4
"6e33ce0e
",1606,1612,0,57.389667,49.494986,99.263786,118.775508,17.837078,0,3,3,3,0,0,111,2,NaN,NaN,60.427373,4
"6e33ced6
",1601,1609,0,55.844454,2.738786,NaN,35.411226,50.311557,0,2,4,3,0,0,157,2,2,1,13.659683,4
"6e33cf11
",1604,1608,0,37.429007,70.082356,57.374613,18.502023,28.361150,0,4,4,4,0,0,90,1,1,1,80.482331,4
"6e33cf41
",1605,1611,0,119.172751,90.310469,50.733085,49.364104,17.071396,0,3,2,2,0,NaN,70,1,1,NaN,100.472596,4
"6e33cf56
",1600,1612,NaN,109.239041,4.717155,86.685531,172.113022,35.814045,0,3,NaN,NaN,0,NaN,155,1,1,1,14.968889,4
"6e33cf82
",1604,1607,0,36.535481,7.252100,28.722007,3.723694,11.995751,0,3,3,4,0,0,153,1,2,1,17.258017,4
"6e33cfc7
",1603,1608,0,20.913353,67.385719,38.105331,159.121302,56.431497,0,2,3,3,0,0,93,1,2,NaN,78.357603,4
"6e33cff6
",1605,1608,0,1.143295,47.292367,5.373666,248.352500,18.849259,0,4,2,4,0,0,113,1,0,1,57.877309,4
"6e33d0e6
",1601,1607,0,93.803691,43.059374,43.313498,141.905865,11.561926,1,2,3,2,0,0,117,2,1,1,53.998023,4
"6e33d13e
",1602,1610,0,13.118018,13.153846,51.070502,266.759066,4.062168,NaN,2,3,2,0,NaN,147,1,1,1,23.576082,4
"6e33d168
",1603,1608,0,16.767481,67.443155,71.886653,15.846955,20.354619,0,4,4,4,0,0,93,1,1,1,77.783706,4
"6e33d1a7
",1605,1609,0,84.505530,51.171199,70.078890,101.761061,35.802249,NaN,4,2,2,0,1,109,1,1,NaN,61.644423,4
"6e33d1d3
",1600,1608,0,17.523033,38.790347,23.914032,152.753548,26.988075,0,2,4,3,0,0,121,1,3,NaN,49.531907,4
"6e33d22a
",1603,1612,1,81.495108,55.148176,7.748454,46.513982,2.179931,0,2,2,4,1,0,105,0,1,NaN,65.277150,4
"6e33d241
",1601,1611,NaN,65.848624,54.860272,8.274095,274.573997,0.137503,0,3,2,NaN,0,0,105,1,1,1,65.513459,4
"6e33d30f
",1604,1612,0,18.556177,NaN,9.918540,116.262312,38.476366,0,NaN,2,4,0,0,74,1,1,1,NaN,4
"6e33d32f
",1602,1610,0,63.105336,62.306235,36.395885,82.336025,44.185798,0,NaN,2,2,0,0,98,1,NaN,1,72.537123,4
"6e33d339
",1600,1607,0,128.909979,4.421062,39.135431,101.490081,34.998545,0,2,4,4,0,0,156,1,1,NaN,15.014568,4
"6e33d366
",1605,1607,NaN,28.354366,6.333389,NaN,112.583516,19.869250,0,2,3,2,0,0,154,1,1,1,16.420176,4
"6e33d3bb
",1602,1608,0,91.809420,38.529373,63.024208,221.165946,1.054000,1,4,2,NaN,0,0,121,1,1,1,49.311787,4
"6e33d3c6
",1601,1607,0,31.577500,13.660048,NaN,5.821448,53.656542,1,3,3,4,0,0,146,1,1,NaN,24.494972,4
"6e33d3de
",1602,1609,NaN,5.923772,21.446043,NaN,67.306773,40.149580,NaN,3,2,2,0,0,139,1,3,1,32.313928,4
"6e33d40c
",1603,1607,0,13.309577,53.375610,31.484482,171.950269,20.695894,0,NaN,3,4,0,NaN,107,1,1,1,64.057959,4
"6e33d441
",1603,1611,NaN,NaN,35.945724,108.452646,137.694854,11.483629,0,2,2,3,0,0,124,1,1,NaN,46.488135,4
"6e33d4e6
",1606,1608,0,22.735971,9.621484,NaN,1.760957,24.806547,0,NaN,3,2,0,0,150,1,3,1,20.293070,4
"6e33d4f7
",1603,1608,0,NaN,106.728237,17.237028,86.326786,5.965608,0,3,2,2,0,0,53,1,1,1,116.890820,4
"6e33d5ee
",1603,1608,0,29.606530,72.719806,5.529897,12.182128,22.280696,0,2,4,2,0,0,87,1,3,1,83.188855,4
"6e33d620
",1606,1611,0,10.409198,71.969729,73.207642,130.543248,14.527511,0,3,NaN,3,0,0,88,2,1,1,82.737216,4
"6e33d69f
",1601,1610,0,7.267646,16.365413,101.199353,13.258294,78.947357,0,NaN,2,4,0,0,144,1,NaN,NaN,26.506003,4
"6e33d6ec
",1605,1609,0,NaN,36.072080,58.079666,96.076073,0.389592,NaN,3,3,3,0,0,124,1,3,1,46.897143,4
"6e33d71f
",1604,1611,0,75.882283,46.935043,37.815116,42.433206,7.732325,0,3,3,2,0,0,113,1,1,1,57.225355,4
"6e33d723
",1603,1612,NaN,77.614420,69.965932,55.672411,62.780733,2.594353,0,3,3,2,0,0,90,1,0,1,80.085140,4
"6e33d7fb
",1603,1608,0,NaN,103.716512,36.216495,106.337363,50.567691,NaN,4,3,4,0,NaN,56,1,1,1,113.989298,4
"6e33d833
",1605,1610,NaN,NaN,6.371315,12.555479,90.692983,40.629334,0,3,3,4,0,0,154,1,3,1,16.915328,4
"6e33d83c
",1605,1611,0,9.166107,21.534519,102.360357,135.318839,10.261109,1,3,2,2,0,0,138,1,2,NaN,31.752171,4
"6e33d840
",1602,1612,0,0.068418,25.779462,64.399737,125.683515,26.254646,1,3,4,NaN,0,1,134,1,2,NaN,35.789947,4
"6e33d865
",1601,1608,0,NaN,32.064119,NaN,162.044380,31.919842,0,2,3,2,0,0,128,1,1,NaN,42.972310,4
"6e33d905
",1605,1612,0,25.329744,79.297454,32.403402,177.173327,50.949594,0,4,3,2,0,0,81,1,2,NaN,89.709603,4
"6e33d927
",1604,1609,0,35.582357,NaN,25.062142,182.237474,10.817556,0,3,3,3,0,0,74,1,3,1,NaN,4
"6e33d99a
",1601,1609,1,41.929503,14.081228,66.430112,32.877162,30.312588,0,2,2,NaN,1,0,146,0,0,1,24.723112,4
"6e33d9f1
",1605,1611,0,5.062099,57.209497,NaN,146.037244,15.228849,0,2,4,3,0,1,103,1,2,NaN,67.773930,4
"6e33da3b
",1602,1611,0,43.593143,5.753211,59.084243,14.678410,38.413272,0,4,2,3,0,0,154,1,0,1,16.167629,4
"6e33da50
",1601,1612,0,46.546719,48.717476,49.426888,NaN,5.886734,0,3,2,2,0,0,111,1,1,1,59.290320,4
"6e33da6d
",1604,1610,0,24.623651,36.043518,51.071905,103.948523,12.424134,0,4,2,3,0,0,124,1,3,1,46.474381,4
"6e33da86
",1605,1611,0,63.368584,64.784696,NaN,197.499769,51.049373,0,3,3,3,0,0,95,1,3,1,75.257708,4
"6e33da99
",1603,1607,0,2.642811,43.357507,84.058150,164.167520,27.429701,0,2,3,4,0,1,117,1,NaN,1,53.377739,4
"6e33db01
",1602,1612,0,88.127922,21.329153,63.573847,NaN,44.483011,0,2,4,NaN,0,0,139,1,1,1,31.336477,4
"6e33db34
",1606,1609,0,18.229906,1.716797,63.326571,133.760366,11.322728,0,3,4,4,0,0,158,1,0,1,12.483963,4
"6e33db3e
",1602,1607,0,106.578333,NaN,115.180434,42.755426,18.420558,0,NaN,3,3,0,0,74,1,1,1,NaN,4
"6e33db56
",1601,1610,0,46.205504,63.412682,48.667319,112.033253,16.954635,1,3,3,3,0,0,97,2,3,1,73.843139,4
"6e33db75
",1605,1610,0,65.438824,46.557141,24.595065,79.916263,5.068304,0,2,2,3,0,0,113,1,3,1,57.470602,4
"6e33db8f
",1600,1612,0,91.131552,41.154863,65.148837,156.870190,9.759839,0,2,2,4,0,1,119,1,1,0,51.692105,4
"6e33dba2
",1600,1611,NaN,74.255104,134.776976,66.013251,86.828673,3.814859,0,NaN,3,2,0,0,25,1,3,1,145.050682,4
"6e33dbee
",1600,1610,0,61.796903,51.233630,30.418377,82.827293,17.442459,0,3,3,3,0,0,109,1,2,1,61.376581,4
"6e33dc60
",1606,1611,0,39.233016,21.780485,44.576214,90.715362,52.926356,0,NaN,3,4,0,0,138,1,3,1,32.575754,4
"6e33dca4
",1606,1612,0,18.124939,34.176888,1.237440,68.541310,50.804956,0,3,NaN,3,0,0,126,1,2,1,44.839894,4
"6e33dd9b
",1602,1612,0,3.378080,49.133571,37.663444,240.482041,8.854473,0,3,2,2,0,0,111,1,1,1,59.997731,4
"6e33dde7
",1603,1609,0,79.376779,13.013266,24.144418,149.580038,84.997922,0,3,3,3,0,0,147,1,2,NaN,23.200888,4
"6e33de0a
",1603,1610,0,NaN,41.861293,30.448081,202.507278,3.576044,0,2,3,NaN,0,0,118,1,3,1,51.875579,4
"6e33de22
",1601,1611,NaN,8.217050,37.562530,101.884115,49.421025,71.973878,1,3,2,2,0,1,122,2,1,NaN,48.164600,4
"6e33de5c
",1600,1610,0,44.323087,120.318923,19.503232,36.163331,45.931816,0,2,2,3,0,0,40,2,1,1,130.593994,4
"6e33de88
",1602,1612,0,56.838363,104.899863,69.919549,53.935874,33.630220,NaN,3,3,2,0,1,55,2,1,0,115.350875,4
"6e33dede
",1605,1611,0,44.049444,3.343587,27.213939,26.045992,25.461019,0,4,2,2,0,0,157,1,1,1,14.189145,4
"6e33df29
",1601,1611,0,21.345756,54.151886,NaN,41.951520,18.681390,1,2,3,4,0,1,106,1,0,1,64.484516,4
"6e33df9c
",1602,1612,NaN,44.055763,16.944582,84.082742,8.812779,57.735381,0,2,4,2,0,0,143,1,0,NaN,27.822133,4
"6e33e038
",1604,1607,0,94.807975,21.127894,39.116235,148.599451,2.176217,0,4,2,4,0,0,139,1,1,1,31.474898,4
"6e33e0cc
",1604,1609,NaN,9.405046,10.513493,48.520251,62.775283,46.546633,0,4,2,2,0,0,149,2,1,1,20.885595,4
"6e33e0e1
",1604,1607,0,13.174024,2.851658,34.578383,64.128363,4.801621,0,2,2,4,0,0,157,2,2,1,12.962280,4
"6e33e0ec
",1605,1612,0,56.835379,144.234688,2.100907,131.715016,50.863740,1,4,4,3,0,0,16,1,3,1,154.299995,4
"6e33e179
",1603,1611,NaN,115.555889,19.131825,47.423696,59.158780,84.542436,0,4,4,2,0,NaN,141,1,3,1,29.600526,4
"6e33e187
",1604,1612,NaN,31.033313,NaN,8.804923,82.890206,26.000723,0,2,3,3,0,0,74,2,0,1,NaN,4
"6e33e1a6
",1600,1608,0,7.370112,8.523099,41.156494,78.645479,18.031254,1,4,2,4,0,0,151,1,1,NaN,19.287212,4
"6e33e1b1
",1606,1611,0,NaN,66.182837,44.353710,135.445874,66.453721,1,2,4,4,0,0,94,1,1,1,76.194055,4
"6e33e1d6
",1604,1612,0,130.427973,32.480605,41.261783,78.402294,33.770059,1,4,2,4,0,1,128,1,1,0,42.720089,4
"6e33e223
",1603,1612,NaN,92.437643,67.959620,51.064500,162.150754,12.214869,0,3,4,2,0,0,92,2,1,1,78.149831,4
"6e33e23f
",1601,1611,0,99.288897,67.220725,56.000834,80.038356,30.626550,0,3,3,3,0,0,93,1,3,1,77.461440,4
"6e33e25e
",1606,1607,0,47.516789,25.567664,47.205684,30.362831,9.339664,0,3,2,3,0,0,134,1,1,1,36.421164,4
"6e33e26a
",1601,1610,1,NaN,28.143206,15.198497,22.106103,6.935370,0,3,3,4,1,0,132,0,3,NaN,38.294420,4
"6e33e270
",1605,1612,0,83.865468,7.901279,58.587350,58.228198,22.432850,0,2,4,2,0,1,152,1,2,0,18.622324,4
"6e33e3cc
",1605,1611,0,87.681348,94.091868,8.359408,53.107286,22.000905,0,2,2,2,0,0,66,2,2,1,104.998339,4
"6e33e406
",1603,1607,0,NaN,8.433252,76.387918,6.542089,22.941006,0,NaN,2,3,0,0,152,2,1,NaN,19.232827,4
"6e33e41b
",1601,1607,0,72.685977,138.693815,NaN,66.030793,50.046752,0,4,3,2,0,0,21,2,3,1,148.905847,4
"6e33e44f
",1606,1610,0,32.431236,53.284304,48.698458,133.419712,52.971750,0,3,3,2,0,NaN,107,1,1,1,63.426637,4
"6e33e4cf
",1603,1612,0,1.149739,7.189371,32.836897,21.349468,23.077145,0,2,3,2,0,0,153,1,2,1,17.836775,4
"6e33e526
",1604,1607,0,20.477448,NaN,103.570865,85.058588,10.316356,0,3,2,2,0,0,74,1,NaN,NaN,NaN,4
"6e33e53e
",1604,1608,0,46.975819,33.195535,37.459763,92.366042,4.707148,0,2,3,2,0,1,127,1,2,0,43.705122,4
"6e33e553
",1604,1611,0,47.361466,68.392624,46.278639,70.347785,8.863711,0,2,3,3,0,0,92,1,NaN,NaN,79.163367,4
"6e33e5b8
",1602,1609,0,32.953406,19.953229,59.757716,59.546424,18.611146,0,3,NaN,3,0,0,140,1,1,1,30.924270,4
"6e33e602
",1600,1610,0,20.299271,9.709736,NaN,105.440597,25.368893,0,3,3,4,0,0,150,1,1,1,19.734521,4
"6e33e60f
",1600,1611,NaN,43.261743,22.170027,139.304416,260.136266,28.759042,0,3,3,4,0,NaN,138,1,2,1,32.720730,4
"6e33e612
",1604,1611,0,73.716852,10.333504,43.327572,109.127278,4.318558,0,4,3,3,0,0,150,1,1,1,20.649500,4
"6e33e618
",1600,1610,0,82.135321,47.565221,36.408710,28.966691,6.813328,1,NaN,3,3,0,0,112,1,3,1,58.048570,4
"6e33e655
",1602,1609,0,77.968332,11.532866,48.228360,156.699988,3.763895,1,3,3,NaN,0,1,148,2,3,0,22.387677,4
"6e33e69f
",1606,1609,0,18.227971,22.173910,16.912705,115.042274,2.466295,0,2,2,4,0,0,138,1,0,1,32.809098,4
"6e33e6a4
",1601,1610,0,101.171780,19.547796,NaN,44.532220,31.774171,0,NaN,2,4,0,0,140,2,1,1,30.471568,4
"6e33e6df
",1604,1611,NaN,21.279913,43.056459,20.283236,49.311345,35.765716,NaN,4,2,2,0,0,117,2,2,1,53.615314,4
"6e33e749
",1601,1608,0,22.158943,51.927908,23.576097,28.829267,35.135044,0,NaN,3,3,0,0,108,1,NaN,1,62.633549,4
"6e33e752
",1602,1612,0,NaN,22.964206,20.744590,74.221378,19.552066,NaN,4,4,2,0,0,137,1,NaN,1,33.620356,4
"6e33e75c
",1606,1608,0,NaN,9.104835,NaN,144.036471,24.985041,NaN,NaN,3,2,0,0,151,1,1,1,19.658776,4
"6e33e782
",1601,1608,0,78.905432,27.481677,117.172672,237.140143,11.654680,0,3,3,3,0,0,133,1,2,1,38.019807,4
"6e33e7e7
",1604,1607,0,117.798308,14.831188,80.700024,70.035283,81.919177,0,2,3,3,0,1,145,1,NaN,0,25.512609,4
"6e33e838
",1605,1612,1,2.567728,44.415576,NaN,61.313087,31.016325,0,4,3,4,1,1,116,0,2,NaN,54.920846,4
"6e33e8cb
",1601,1611,0,15.563752,57.106047,42.361595,161.575168,22.354542,0,4,3,2,0,NaN,103,2,1,1,68.050936,4
"6e33e93d
",1602,1612,0,37.544253,16.919417,2.531582,165.864835,16.024679,1,3,2,2,0,1,143,1,0,0,27.913661,4
"6e33e952
",1605,1607,0,20.395141,0.116046,15.355674,152.904819,26.783136,1,4,4,4,0,0,160,1,1,NaN,10.878354,4
"6e33e9c3
",1605,1611,1,NaN,31.563332,139.531398,207.476278,1.432651,1,4,3,2,1,1,128,0,3,0,42.361057,4
"6e33e9d8
",1601,1607,0,8.205240,31.640353,NaN,65.414646,2.690367,0,3,2,2,0,0,128,2,1,1,42.506881,4
"6e33ea15
",1603,1611,NaN,28.484625,21.929573,107.610598,3.476486,24.382375,0,2,3,3,0,0,138,2,3,1,32.788413,4
"6e33ea89
",1606,1610,0,94.107822,19.355814,NaN,93.344895,71.816313,0,4,4,2,0,0,141,1,0,1,29.441265,4
"6e33eb6c
",1601,1609,1,18.839325,68.160393,77.941205,70.864263,63.372749,NaN,3,2,3,1,0,92,0,1,NaN,78.197223,4
"6e33eb7d
",1605,1610,0,79.866027,137.118075,57.428496,150.129129,53.641074,1,2,4,2,0,0,23,1,1,1,147.388219,4
"6e33ec89
",1604,1609,NaN,11.103586,23.253845,72.177997,155.485723,19.986357,0,3,2,2,0,NaN,137,1,1,1,33.581652,4
"6e33ecfd
",1601,1607,1,73.906353,7.755979,31.180548,188.645225,31.203032,0,3,2,2,1,1,152,0,2,1,18.563406,4
"6e33ed21
",1601,1609,0,37.241931,30.426340,148.396133,136.805487,55.381628,0,3,2,4,0,1,130,1,2,0,41.362910,4
"6e33edf0
",1605,1609,1,114.228869,113.112443,72.664253,92.918016,5.773489,0,2,2,4,1,0,47,0,1,1,123.447639,4
"6e33ee0d
",1600,1610,1,22.367602,65.402606,26.509478,28.654898,29.994171,0,4,2,NaN,1,0,95,0,1,1,76.105149,4
"6e33ee1d
",1606,1607,0,15.870591,52.451334,98.059373,19.063154,41.072942,1,3,3,NaN,0,0,108,1,2,NaN,62.902045,4
"6e33ee4a
",1605,1607,0,1.796197,107.282247,NaN,39.379142,35.138260,0,4,4,4,0,0,53,1,0,1,117.854364,4
"6e33ee61
",1600,1607,0,4.016814,42.300762,NaN,75.509688,40.232257,0,3,3,2,0,0,118,2,1,1,52.572047,4
"6e33ee77
",1601,1610,0,24.632177,109.188976,82.244477,176.673966,1.631556,0,2,3,4,0,0,51,1,1,1,119.820103,4
"6e33ee7f
",1605,1610,0,16.399550,70.954361,35.665274,81.090819,60.704093,NaN,2,4,2,0,1,89,2,NaN,0,81.411394,4
"6e33ee9c
",1605,1609,0,7.272554,53.395522,32.835004,103.059516,28.102494,0,4,3,4,0,0,107,2,1,1,64.194533,4
"6e33ef00
",1606,1607,0,1.910982,45.621797,26.028371,103.980096,81.990647,1,3,4,4,0,0,114,1,NaN,1,55.747651,4
"6e33ef8c
",1603,1609,0,30.100734,68.510800,NaN,106.837951,60.960612,0,2,3,2,0,0,91,1,2,1,79.223501,4
"6e33ef90
",1602,1610,0,37.554816,25.500276,50.483999,89.636455,5.916837,0,4,2,NaN,0,0,134,1,1,1,35.827142,4
"6e33efe7
",1605,1612,0,NaN,24.847502,26.376321,50.946447,59.199328,NaN,4,3,2,0,0,135,1,1,1,35.237730,4
"6e33f06c
",1603,1612,0,30.739023,31.706949,49.151025,62.607154,15.653427,0,4,4,2,0,NaN,128,1,3,1,41.982113,4
"6e33f079
",1600,1610,0,1.740820,8.566572,49.247367,106.160412,40.114561,1,3,2,3,0,1,151,1,NaN,0,19.551912,4
"6e33f14c
",1600,1609,0,8.196061,47.456588,20.066610,30.253716,15.318807,0,2,3,3,0,0,113,1,1,NaN,57.974438,4
"6e33f155
",1602,1612,0,4.018819,44.043391,60.263023,23.827928,30.567150,0,4,2,3,0,0,116,2,0,1,55.028660,4
"6e33f1ba
",1600,1608,0,NaN,76.117113,31.874231,32.665312,10.507442,0,2,4,NaN,0,0,84,1,NaN,1,86.311450,4
"6e33f233
",1601,1608,0,43.104357,51.411612,55.577365,66.513587,35.375903,NaN,2,3,4,0,0,109,2,NaN,1,61.521142,4
